Sale_ID,Customer_ID,Product_ID,Quantity,Sale_Date
303826,100135,200070,2,2/1/2026 0:00
303827,100144,200084,3,12/11/2024 0:00
303828,100173,200024,1,4/6/2026 0:00
303829,100250,200099,2,11/10/2025 0:00
303830,100050,200086,4,2/20/2026 0:00
303831,100266,200034,1,1/9/2025 0:00
303832,100219,200083,1,7/10/2025 0:00
303833,100065,200013,1,4/13/2025 0:00
303834,100057,200016,2,10/29/2024 0:00
303835,100065,200045,1,3/22/2025 0:00
303836,100284,200011,6,5/31/2025 0:00
303837,100094,200051,4,6/7/2025 0:00
303838,100100,200019,4,8/15/2024 0:00
303839,100009,200026,3,12/28/2024 0:00
303840,100270,200077,3,7/30/2025 0:00
303841,100272,200068,1,6/29/2025 0:00
303842,100186,200070,1,6/27/2025 0:00
303843,100086,200048,1,11/27/2025 0:00
303844,100085,200082,3,9/25/2025 0:00
303845,100116,200097,3,7/7/2025 0:00
303846,100218,200026,1,2/14/2025 0:00
303847,100152,200050,5,3/7/2025 0:00
303848,100244,200060,1,1/8/2026 0:00
303849,100154,200001,1,12/26/2025 0:00
303850,100285,200086,1,1/21/2026 0:00
303851,100035,200008,3,5/23/2024 0:00
303852,100074,200062,4,2/21/2026 0:00
303853,100125,200051,4,10/23/2025 0:00
303854,100215,200051,2,9/11/2024 0:00
303855,100180,200010,1,10/9/2024 0:00
303856,100072,200052,1,1/27/2026 0:00
303857,100300,200087,1,3/30/2025 0:00
303858,100073,200087,1,12/1/2024 0:00
303859,100006,200082,1,11/14/2024 0:00
303860,100269,200014,3,9/4/2025 0:00
303861,100242,200030,3,11/1/2024 0:00
303862,100064,200070,3,4/10/2025 0:00
303863,100079,200010,5,2/11/2026 0:00
303864,100175,200035,6,2/11/2024 0:00
303865,100196,200033,1,4/22/2025 0:00
303866,100219,200075,1,12/27/2025 0:00
303867,100250,200098,1,6/19/2025 0:00
303868,100053,200012,8,9/9/2025 0:00
303869,100186,200031,4,11/11/2025 0:00
303870,100254,200090,6,3/7/2025 0:00
303871,100030,200082,1,2/27/2026 0:00
303872,100144,200093,3,9/14/2024 0:00
303873,100261,200043,2,9/14/2024 0:00
303874,100183,200011,1,12/31/2025 0:00
303875,100249,200032,2,8/14/2024 0:00
303876,100223,200086,1,3/10/2026 0:00
303877,100250,200072,3,8/2/2025 0:00
303878,100193,200078,2,11/14/2025 0:00
303879,100196,200006,3,8/27/2025 0:00
303880,100051,200074,1,2/21/2026 0:00
303881,100123,200047,2,12/27/2025 0:00
303882,100216,200051,3,2/10/2024 0:00
303883,100178,200083,4,4/16/2025 0:00
303884,100294,200067,1,2/12/2025 0:00
303885,100222,200086,5,8/9/2024 0:00
303886,100291,200024,1,12/2/2024 0:00
303887,100051,200038,5,4/1/2026 0:00
303888,100015,200094,2,9/16/2024 0:00
303889,100184,200088,1,9/11/2024 0:00
303890,100142,200058,4,11/28/2024 0:00
303891,100235,200090,8,9/26/2024 0:00
303892,100083,200027,2,7/14/2025 0:00
303893,100165,200095,2,12/22/2024 0:00
303894,100089,200064,4,12/7/2024 0:00
303895,100181,200079,2,4/4/2026 0:00
303896,100117,200041,4,4/13/2024 0:00
303897,100047,200082,2,9/28/2025 0:00
303898,100255,200082,1,1/26/2025 0:00
303899,100104,200034,4,5/12/2025 0:00
303900,100180,200044,4,1/5/2025 0:00
303901,100082,200022,1,4/24/2024 0:00
303902,100098,200075,1,6/2/2025 0:00
303903,100287,200038,3,7/5/2025 0:00
303904,100092,200051,3,3/18/2024 0:00
303905,100102,200012,1,9/4/2025 0:00
303906,100208,200034,1,12/14/2024 0:00
303907,100273,200046,2,1/29/2025 0:00
303908,100054,200095,4,3/28/2026 0:00
303909,100151,200079,2,3/25/2024 0:00
303910,100166,200029,2,2/11/2024 0:00
303911,100126,200071,1,10/7/2024 0:00
303912,100014,200064,1,12/12/2025 0:00
303913,100113,200032,4,3/26/2025 0:00
303914,100111,200019,1,9/6/2024 0:00
303915,100011,200079,2,3/25/2025 0:00
303916,100213,200072,2,8/4/2025 0:00
303917,100099,200053,1,6/15/2025 0:00
303918,100298,200052,3,1/31/2025 0:00
303919,100134,200091,4,1/7/2025 0:00
303920,100135,200056,2,8/28/2024 0:00
303921,100164,200070,2,12/10/2025 0:00
303922,100069,200042,4,12/20/2025 0:00
303923,100127,200069,2,4/8/2024 0:00
303924,100260,200091,2,11/17/2024 0:00
303925,100054,200078,1,12/22/2024 0:00
303926,100284,200029,2,8/11/2025 0:00
303927,100028,200059,3,5/24/2025 0:00
303928,100224,200009,6,6/24/2024 0:00
303929,100012,200072,2,10/27/2025 0:00
303930,100030,200045,2,12/24/2025 0:00
303931,100076,200009,3,3/7/2024 0:00
303932,100142,200073,1,1/15/2026 0:00
303933,100015,200092,2,3/17/2025 0:00
303934,100069,200051,1,4/7/2025 0:00
303935,100159,200069,3,11/7/2024 0:00
303936,100170,200030,2,6/4/2025 0:00
303937,100209,200019,3,11/28/2025 0:00
303938,100162,200001,7,2/24/2024 0:00
303939,100184,200076,1,3/13/2024 0:00
303940,100033,200068,2,6/14/2024 0:00
303941,100100,200032,7,3/3/2026 0:00
303942,100092,200024,1,5/21/2025 0:00
303943,100062,200043,1,2/17/2025 0:00
303944,100294,200090,6,1/31/2025 0:00
303945,100209,200049,3,5/21/2024 0:00
303946,100176,200024,1,12/29/2024 0:00
303947,100091,200091,2,9/15/2024 0:00
303948,100256,200012,1,2/15/2025 0:00
303949,100103,200030,2,10/24/2025 0:00
303950,100042,200044,2,4/6/2024 0:00
303951,100269,200033,1,9/12/2025 0:00
303952,100032,200072,1,1/17/2025 0:00
303953,100049,200022,1,6/25/2025 0:00
303954,100007,200001,1,11/9/2024 0:00
303955,100015,200073,2,3/12/2024 0:00
303956,100089,200025,3,5/25/2025 0:00
303957,100094,200069,1,12/19/2024 0:00
303958,100050,200088,5,9/6/2025 0:00
303959,100192,200074,1,3/27/2025 0:00
303960,100091,200065,1,4/18/2026 0:00
303961,100228,200004,3,7/4/2025 0:00
303962,100062,200040,5,4/20/2024 0:00
303963,100179,200088,1,6/14/2025 0:00
303964,100086,200013,2,9/9/2025 0:00
303965,100080,200079,5,4/10/2025 0:00
303966,100281,200050,4,4/29/2024 0:00
303967,100284,200009,1,1/9/2025 0:00
303968,100073,200031,6,5/17/2025 0:00
303969,100097,200052,1,3/1/2024 0:00
303970,100246,200085,3,8/28/2025 0:00
303971,100051,200067,1,11/1/2025 0:00
303972,100165,200068,2,12/20/2025 0:00
303973,100273,200067,2,7/13/2025 0:00
303974,100103,200037,1,4/3/2025 0:00
303975,100102,200038,6,3/12/2025 0:00
303976,100207,200056,2,5/17/2025 0:00
303977,100013,200063,1,7/28/2025 0:00
303978,100248,200079,2,5/24/2025 0:00
303979,100148,200099,3,2/26/2024 0:00
303980,100271,200006,1,4/1/2024 0:00
303981,100158,200076,3,8/7/2025 0:00
303982,100278,200023,3,1/26/2026 0:00
303983,100025,200069,1,11/6/2024 0:00
303984,100198,200025,2,7/4/2025 0:00
303985,100027,200088,4,1/26/2026 0:00
303986,100261,200068,4,6/4/2025 0:00
303987,100190,200088,3,8/7/2024 0:00
303988,100051,200059,6,8/14/2024 0:00
303989,100164,200010,3,5/22/2025 0:00
303990,100106,200074,3,1/16/2024 0:00
303991,100024,200049,1,12/6/2025 0:00
303992,100060,200038,1,9/3/2024 0:00
303993,100170,200023,7,4/26/2026 0:00
303994,100117,200048,5,2/15/2025 0:00
303995,100023,200020,1,9/9/2024 0:00
303996,100133,200055,3,12/28/2025 0:00
303997,100159,200027,6,10/31/2025 0:00
303998,100140,200053,3,3/1/2025 0:00
303999,100212,200049,1,7/13/2024 0:00
304000,100250,200033,3,10/3/2025 0:00
304001,100203,200006,3,4/4/2025 0:00
304002,100066,200085,3,3/13/2024 0:00
304003,100059,200015,1,3/21/2026 0:00
304004,100251,200009,1,12/1/2024 0:00
304005,100086,200095,1,11/28/2025 0:00
304006,100204,200037,2,10/18/2024 0:00
304007,100292,200034,1,5/2/2024 0:00
304008,100203,200026,6,7/22/2025 0:00
304009,100255,200026,1,2/6/2024 0:00
304010,100241,200062,1,8/22/2024 0:00
304011,100020,200050,1,2/19/2026 0:00
304012,100035,200031,2,1/14/2025 0:00
304013,100225,200095,1,9/3/2025 0:00
304014,100022,200085,5,2/24/2026 0:00
304015,100097,200099,1,11/21/2024 0:00
304016,100023,200073,1,6/5/2024 0:00
304017,100175,200033,5,12/24/2024 0:00
304018,100237,200026,5,2/27/2024 0:00
304019,100201,200049,1,10/25/2024 0:00
304020,100259,200009,1,10/4/2025 0:00
304021,100100,200043,3,3/25/2025 0:00
304022,100013,200057,1,9/8/2024 0:00
304023,100271,200037,2,5/26/2024 0:00
304024,100281,200041,1,12/2/2025 0:00
304025,100034,200053,2,1/18/2024 0:00
304026,100087,200093,5,1/14/2025 0:00
304027,100020,200019,5,12/1/2025 0:00
304028,100120,200001,2,7/30/2025 0:00
304029,100030,200050,3,5/2/2024 0:00
304030,100115,200098,3,7/31/2025 0:00
304031,100280,200010,1,4/23/2026 0:00
304032,100244,200074,3,10/16/2024 0:00
304033,100199,200058,5,8/31/2024 0:00
304034,100252,200079,1,10/13/2025 0:00
304035,100233,200062,5,6/5/2024 0:00
304036,100233,200069,4,8/17/2024 0:00
304037,100074,200037,3,6/27/2024 0:00
304038,100199,200033,5,1/11/2025 0:00
304039,100011,200056,4,5/27/2024 0:00
304040,100022,200059,2,7/8/2025 0:00
304041,100117,200052,1,10/3/2025 0:00
304042,100181,200027,6,3/7/2025 0:00
304043,100214,200059,3,3/30/2025 0:00
304044,100199,200060,2,11/29/2024 0:00
304045,100205,200018,3,7/29/2024 0:00
304046,100126,200028,3,8/5/2025 0:00
304047,100100,200094,3,9/25/2025 0:00
304048,100187,200060,2,2/21/2026 0:00
304049,100210,200048,3,8/6/2024 0:00
304050,100202,200019,2,7/9/2025 0:00
304051,100232,200039,5,3/4/2026 0:00
304052,100212,200007,1,12/11/2024 0:00
304053,100283,200021,3,6/13/2025 0:00
304054,100222,200024,6,1/25/2024 0:00
304055,100106,200050,2,6/25/2024 0:00
304056,100140,200096,3,2/26/2026 0:00
304057,100080,200083,2,3/11/2026 0:00
304058,100102,200020,2,4/24/2025 0:00
304059,100126,200095,1,5/13/2025 0:00
304060,100162,200079,5,9/19/2025 0:00
304061,100272,200095,3,2/6/2024 0:00
304062,100050,200009,1,1/9/2024 0:00
304063,100028,200043,4,11/16/2024 0:00
304064,100183,200026,3,8/6/2024 0:00
304065,100158,200009,2,11/19/2024 0:00
304066,100299,200058,2,12/21/2025 0:00
304067,100090,200038,1,4/1/2026 0:00
304068,100288,200021,5,6/4/2024 0:00
304069,100084,200054,1,9/25/2025 0:00
304070,100210,200021,2,10/5/2025 0:00
304071,100241,200090,7,12/7/2025 0:00
304072,100128,200015,3,5/30/2024 0:00
304073,100228,200013,3,5/18/2024 0:00
304074,100196,200061,2,6/23/2024 0:00
304075,100011,200076,3,4/17/2026 0:00
304076,100186,200057,2,7/5/2024 0:00
304077,100230,200003,7,11/18/2025 0:00
304078,100291,200045,5,3/28/2024 0:00
304079,100190,200009,1,10/1/2025 0:00
304080,100154,200087,2,6/2/2024 0:00
304081,100057,200086,1,10/11/2025 0:00
304082,100165,200038,3,3/16/2026 0:00
304083,100043,200046,3,3/29/2026 0:00
304084,100254,200003,3,8/27/2025 0:00
304085,100214,200022,2,9/15/2024 0:00
304086,100099,200066,1,6/16/2025 0:00
304087,100013,200063,1,6/19/2024 0:00
304088,100027,200084,1,11/9/2024 0:00
304089,100135,200058,8,12/11/2024 0:00
304090,100021,200035,3,2/16/2026 0:00
304091,100235,200085,1,7/18/2025 0:00
304092,100017,200017,4,10/1/2025 0:00
304093,100006,200095,2,11/5/2024 0:00
304094,100195,200026,5,1/24/2025 0:00
304095,100199,200005,3,10/3/2024 0:00
304096,100193,200043,2,6/8/2025 0:00
304097,100218,200053,3,5/15/2024 0:00
304098,100178,200093,1,7/16/2024 0:00
304099,100251,200037,1,4/5/2025 0:00
304100,100044,200086,5,6/5/2025 0:00
304101,100059,200003,4,4/5/2026 0:00
304102,100055,200032,1,1/17/2025 0:00
304103,100034,200020,2,8/30/2024 0:00
304104,100045,200010,1,1/14/2024 0:00
304105,100175,200080,1,8/19/2025 0:00
304106,100236,200081,4,3/15/2026 0:00
304107,100055,200079,1,12/22/2025 0:00
304108,100072,200026,5,3/24/2024 0:00
304109,100096,200012,3,4/3/2024 0:00
304110,100002,200056,4,8/26/2024 0:00
304111,100108,200007,3,1/31/2025 0:00
304112,100165,200081,2,5/2/2025 0:00
304113,100102,200091,7,9/11/2025 0:00
304114,100096,200061,1,11/23/2025 0:00
304115,100032,200057,1,1/7/2024 0:00
304116,100041,200023,7,9/26/2024 0:00
304117,100074,200070,2,7/12/2024 0:00
304118,100064,200090,3,7/11/2024 0:00
304119,100096,200042,3,8/21/2024 0:00
304120,100084,200051,3,8/29/2025 0:00
304121,100152,200077,2,10/17/2025 0:00
304122,100147,200028,2,4/24/2026 0:00
304123,100177,200095,1,1/8/2024 0:00
304124,100129,200037,3,3/7/2024 0:00
304125,100032,200009,2,1/20/2026 0:00
304126,100031,200080,3,3/16/2025 0:00
304127,100041,200087,3,1/3/2026 0:00
304128,100229,200002,7,11/21/2025 0:00
304129,100046,200041,2,1/5/2025 0:00
304130,100034,200073,1,11/22/2024 0:00
304131,100231,200046,3,5/6/2025 0:00
304132,100190,200064,1,5/15/2025 0:00
304133,100161,200070,8,7/13/2024 0:00
304134,100117,200076,1,12/8/2025 0:00
304135,100181,200053,2,4/17/2025 0:00
304136,100167,200052,2,4/20/2025 0:00
304137,100232,200020,1,2/7/2026 0:00
304138,100198,200054,6,5/22/2024 0:00
304139,100163,200049,7,10/9/2025 0:00
304140,100077,200052,2,3/20/2025 0:00
304141,100089,200020,2,7/7/2024 0:00
304142,100112,200013,1,4/28/2025 0:00
304143,100077,200035,1,1/23/2024 0:00
304144,100255,200051,1,4/29/2026 0:00
304145,100282,200036,1,5/13/2025 0:00
304146,100256,200056,2,6/12/2024 0:00
304147,100250,200086,1,4/18/2024 0:00
304148,100035,200042,3,9/14/2025 0:00
304149,100149,200019,1,5/21/2025 0:00
304150,100111,200054,2,11/11/2024 0:00
304151,100082,200044,3,12/1/2025 0:00
304152,100220,200079,1,5/12/2024 0:00
304153,100272,200037,1,1/17/2025 0:00
304154,100066,200048,2,4/29/2025 0:00
304155,100033,200003,2,3/3/2025 0:00
304156,100127,200027,6,12/5/2025 0:00
304157,100120,200041,3,5/2/2025 0:00
304158,100144,200072,1,3/23/2026 0:00
304159,100170,200090,1,5/10/2024 0:00
304160,100165,200081,2,8/22/2024 0:00
304161,100122,200032,2,4/26/2025 0:00
304162,100010,200041,2,4/7/2024 0:00
304163,100197,200097,1,11/25/2024 0:00
304164,100042,200068,2,9/9/2025 0:00
304165,100137,200009,2,3/7/2026 0:00
304166,100099,200099,1,5/26/2024 0:00
304167,100187,200100,1,9/9/2024 0:00
304168,100115,200082,1,12/30/2024 0:00
304169,100248,200072,1,10/6/2024 0:00
304170,100164,200063,7,9/11/2025 0:00
304171,100275,200026,4,10/23/2025 0:00
304172,100097,200077,3,10/29/2024 0:00
304173,100032,200095,5,6/20/2025 0:00
304174,100259,200037,1,1/20/2025 0:00
304175,100217,200090,4,1/12/2024 0:00
304176,100153,200034,1,10/30/2024 0:00
304177,100013,200004,3,2/19/2026 0:00
304178,100216,200011,2,3/5/2026 0:00
304179,100076,200058,3,7/22/2025 0:00
304180,100081,200077,2,11/17/2024 0:00
304181,100056,200036,2,7/21/2024 0:00
304182,100233,200037,1,5/11/2024 0:00
304183,100166,200003,1,11/30/2024 0:00
304184,100283,200062,2,11/18/2024 0:00
304185,100193,200071,1,3/20/2025 0:00
304186,100166,200051,1,9/19/2025 0:00
304187,100018,200083,1,8/2/2025 0:00
304188,100292,200006,5,2/27/2024 0:00
304189,100068,200064,1,3/10/2024 0:00
304190,100072,200020,1,6/16/2024 0:00
304191,100121,200012,3,12/31/2024 0:00
304192,100174,200011,2,2/7/2026 0:00
304193,100036,200064,2,3/4/2024 0:00
304194,100269,200054,3,2/9/2025 0:00
304195,100080,200071,4,4/13/2026 0:00
304196,100107,200058,1,2/20/2026 0:00
304197,100134,200030,1,10/22/2025 0:00
304198,100286,200004,1,12/15/2025 0:00
304199,100116,200062,1,8/12/2024 0:00
304200,100120,200020,6,5/20/2024 0:00
304201,100257,200041,1,2/13/2026 0:00
304202,100203,200003,2,10/23/2024 0:00
304203,100253,200004,3,12/14/2025 0:00
304204,100213,200071,1,7/23/2024 0:00
304205,100019,200027,1,5/18/2025 0:00
304206,100004,200045,3,8/18/2025 0:00
304207,100189,200066,5,6/17/2024 0:00
304208,100204,200028,1,1/8/2024 0:00
304209,100145,200035,2,6/7/2025 0:00
304210,100199,200021,4,2/11/2026 0:00
304211,100132,200043,1,9/23/2024 0:00
304212,100202,200016,3,4/7/2025 0:00
304213,100015,200058,3,10/29/2025 0:00
304214,100263,200099,2,7/8/2024 0:00
304215,100058,200006,2,4/19/2024 0:00
304216,100106,200026,3,1/23/2026 0:00
304217,100153,200089,3,8/30/2025 0:00
304218,100156,200047,2,10/25/2025 0:00
304219,100118,200073,5,9/15/2024 0:00
304220,100112,200066,1,1/13/2024 0:00
304221,100111,200024,4,7/30/2024 0:00
304222,100256,200093,2,12/1/2024 0:00
304223,100235,200051,3,6/18/2024 0:00
304224,100252,200062,2,10/19/2024 0:00
304225,100128,200010,3,1/1/2024 0:00
304226,100016,200080,1,1/12/2024 0:00
304227,100141,200001,1,1/25/2025 0:00
304228,100291,200021,1,1/11/2025 0:00
304229,100111,200083,1,3/9/2025 0:00
304230,100191,200010,1,10/31/2025 0:00
304231,100012,200039,3,5/2/2024 0:00
304232,100155,200019,1,3/30/2026 0:00
304233,100105,200016,5,2/1/2026 0:00
304234,100016,200061,1,4/25/2024 0:00
304235,100045,200093,1,8/16/2025 0:00
304236,100286,200035,1,12/20/2025 0:00
304237,100289,200062,1,12/9/2025 0:00
304238,100079,200028,1,11/25/2025 0:00
304239,100194,200004,1,3/18/2025 0:00
304240,100239,200053,1,1/14/2024 0:00
304241,100296,200006,3,2/27/2026 0:00
304242,100144,200091,1,5/5/2025 0:00
304243,100104,200035,1,10/5/2024 0:00
304244,100097,200031,3,4/9/2026 0:00
304245,100001,200084,1,7/30/2025 0:00
304246,100223,200072,6,5/15/2025 0:00
304247,100119,200092,4,2/18/2024 0:00
304248,100147,200047,1,1/11/2025 0:00
304249,100234,200061,2,1/17/2025 0:00
304250,100191,200093,2,5/29/2024 0:00
304251,100165,200095,3,2/20/2025 0:00
304252,100090,200075,2,4/23/2025 0:00
304253,100178,200099,1,4/13/2026 0:00
304254,100254,200087,2,1/3/2025 0:00
304255,100222,200012,3,5/20/2024 0:00
304256,100171,200046,3,4/6/2025 0:00
304257,100277,200088,1,2/13/2024 0:00
304258,100176,200065,5,10/2/2025 0:00
304259,100075,200077,1,10/9/2025 0:00
304260,100082,200074,1,4/15/2026 0:00
304261,100106,200089,2,4/23/2026 0:00
304262,100215,200015,8,7/11/2025 0:00
304263,100022,200067,1,1/5/2024 0:00
304264,100131,200071,3,6/17/2024 0:00
304265,100117,200088,3,12/8/2024 0:00
304266,100251,200015,1,3/27/2026 0:00
304267,100192,200071,5,6/19/2025 0:00
304268,100202,200029,2,2/6/2026 0:00
304269,100209,200089,3,4/18/2024 0:00
304270,100116,200082,3,6/8/2024 0:00
304271,100097,200092,1,3/23/2026 0:00
304272,100259,200014,2,3/14/2024 0:00
304273,100157,200031,3,11/6/2024 0:00
304274,100108,200070,3,4/14/2026 0:00
304275,100098,200004,1,10/29/2024 0:00
304276,100062,200027,1,3/5/2026 0:00
304277,100037,200009,1,5/1/2024 0:00
304278,100217,200046,3,1/11/2024 0:00
304279,100154,200044,2,8/1/2024 0:00
304280,100156,200055,3,5/4/2025 0:00
304281,100022,200087,2,2/2/2024 0:00
304282,100256,200041,2,9/18/2024 0:00
304283,100243,200050,3,2/27/2026 0:00
304284,100051,200055,3,9/27/2025 0:00
304285,100180,200088,2,1/28/2024 0:00
304286,100195,200005,6,2/16/2026 0:00
304287,100045,200061,1,4/4/2024 0:00
304288,100043,200032,3,1/2/2026 0:00
304289,100049,200059,2,12/11/2024 0:00
304290,100124,200078,7,2/5/2024 0:00
304291,100166,200040,2,12/21/2025 0:00
304292,100232,200028,3,4/7/2024 0:00
304293,100006,200088,1,11/22/2025 0:00
304294,100015,200065,2,5/29/2025 0:00
304295,100093,200060,1,8/1/2025 0:00
304296,100199,200069,3,2/19/2024 0:00
304297,100130,200075,1,6/13/2025 0:00
304298,100252,200023,5,10/27/2024 0:00
304299,100084,200006,1,12/5/2024 0:00
304300,100219,200015,3,3/19/2024 0:00
304301,100102,200062,2,1/6/2024 0:00
304302,100199,200100,3,10/31/2025 0:00
304303,100091,200099,2,11/5/2024 0:00
304304,100094,200029,1,11/30/2025 0:00
304305,100299,200064,1,3/31/2025 0:00
304306,100060,200013,1,5/15/2024 0:00
304307,100289,200004,2,1/10/2025 0:00
304308,100221,200003,3,12/11/2025 0:00
304309,100189,200082,2,3/4/2025 0:00
304310,100243,200005,1,7/24/2025 0:00
304311,100217,200009,1,9/26/2024 0:00
304312,100184,200061,2,9/6/2024 0:00
304313,100071,200016,1,3/29/2024 0:00
304314,100293,200024,3,4/1/2025 0:00
304315,100280,200048,2,5/4/2025 0:00
304316,100035,200085,1,2/27/2025 0:00
304317,100060,200072,1,7/26/2024 0:00
304318,100076,200039,1,12/19/2025 0:00
304319,100201,200002,2,6/6/2025 0:00
304320,100007,200015,2,9/29/2024 0:00
304321,100300,200068,1,4/10/2026 0:00
304322,100071,200041,5,5/6/2025 0:00
304323,100110,200025,3,5/4/2025 0:00
304324,100246,200028,1,2/1/2025 0:00
304325,100284,200082,3,4/3/2026 0:00
304326,100037,200019,3,6/6/2025 0:00
304327,100075,200098,1,6/9/2025 0:00
304328,100038,200073,1,10/3/2025 0:00
304329,100212,200081,2,8/18/2024 0:00
304330,100135,200053,1,3/18/2025 0:00
304331,100022,200042,4,1/29/2024 0:00
304332,100099,200086,3,1/17/2025 0:00
304333,100201,200058,3,8/18/2024 0:00
304334,100066,200062,3,3/20/2026 0:00
304335,100261,200053,3,2/12/2026 0:00
304336,100081,200031,2,10/21/2024 0:00
304337,100255,200099,1,9/6/2025 0:00
304338,100016,200054,1,3/27/2024 0:00
304339,100075,200099,3,1/13/2025 0:00
304340,100143,200051,1,10/27/2025 0:00
304341,100175,200039,4,9/11/2025 0:00
304342,100168,200040,4,4/26/2025 0:00
304343,100262,200063,2,12/5/2025 0:00
304344,100287,200088,3,11/7/2025 0:00
304345,100294,200018,2,4/3/2024 0:00
304346,100251,200044,2,9/23/2025 0:00
304347,100033,200033,3,10/4/2024 0:00
304348,100148,200077,2,11/16/2024 0:00
304349,100166,200031,2,12/22/2024 0:00
304350,100157,200025,4,6/14/2025 0:00
304351,100211,200036,1,3/10/2025 0:00
304352,100097,200099,3,3/16/2026 0:00
304353,100072,200099,3,7/13/2024 0:00
304354,100186,200092,2,11/24/2024 0:00
304355,100105,200060,2,6/26/2024 0:00
304356,100061,200093,3,10/25/2024 0:00
304357,100127,200027,2,10/10/2025 0:00
304358,100173,200024,5,4/9/2026 0:00
304359,100255,200048,1,5/10/2025 0:00
304360,100139,200073,2,12/15/2024 0:00
304361,100075,200033,3,9/15/2024 0:00
304362,100064,200049,4,2/6/2025 0:00
304363,100002,200009,1,9/17/2024 0:00
304364,100254,200059,5,7/17/2025 0:00
304365,100299,200036,2,3/6/2025 0:00
304366,100102,200035,1,3/13/2025 0:00
304367,100251,200077,1,3/23/2025 0:00
304368,100199,200041,1,7/4/2024 0:00
304369,100063,200047,3,2/25/2024 0:00
304370,100022,200009,1,7/15/2025 0:00
304371,100275,200035,1,4/8/2024 0:00
304372,100217,200027,1,11/7/2025 0:00
304373,100291,200008,1,12/11/2024 0:00
304374,100142,200037,2,8/24/2024 0:00
304375,100113,200080,3,2/8/2026 0:00
304376,100137,200071,2,8/30/2024 0:00
304377,100078,200003,2,11/20/2024 0:00
304378,100113,200022,4,4/24/2026 0:00
304379,100197,200027,2,1/18/2024 0:00
304380,100083,200012,2,9/20/2025 0:00
304381,100139,200063,1,9/9/2024 0:00
304382,100209,200029,1,9/16/2025 0:00
304383,100085,200023,5,10/13/2024 0:00
304384,100055,200001,1,11/11/2024 0:00
304385,100223,200075,4,1/30/2025 0:00
304386,100229,200028,1,3/24/2024 0:00
304387,100210,200092,2,6/2/2024 0:00
304388,100197,200079,3,1/24/2024 0:00
304389,100278,200098,1,11/20/2025 0:00
304390,100252,200056,4,6/20/2025 0:00
304391,100176,200042,1,6/3/2025 0:00
304392,100199,200057,3,1/16/2025 0:00
304393,100074,200091,1,12/16/2025 0:00
304394,100194,200022,4,7/31/2024 0:00
304395,100112,200041,2,10/7/2024 0:00
304396,100128,200092,1,8/24/2024 0:00
304397,100195,200077,4,1/25/2024 0:00
304398,100289,200032,3,3/7/2024 0:00
304399,100232,200092,4,2/2/2025 0:00
304400,100293,200045,2,1/21/2024 0:00
304401,100252,200056,3,3/10/2025 0:00
304402,100046,200056,1,8/22/2024 0:00
304403,100138,200047,5,9/23/2024 0:00
304404,100246,200021,1,8/22/2025 0:00
304405,100265,200077,2,7/19/2024 0:00
304406,100019,200049,2,2/17/2026 0:00
304407,100118,200012,3,6/11/2024 0:00
304408,100048,200079,3,2/21/2024 0:00
304409,100129,200011,2,9/18/2024 0:00
304410,100232,200020,1,3/22/2025 0:00
304411,100143,200024,1,11/15/2024 0:00
304412,100086,200067,1,4/4/2024 0:00
304413,100027,200074,3,3/14/2026 0:00
304414,100091,200037,2,3/9/2025 0:00
304415,100086,200031,1,7/19/2024 0:00
304416,100040,200009,3,10/2/2024 0:00
304417,100092,200069,1,4/18/2025 0:00
304418,100284,200098,2,7/2/2024 0:00
304419,100079,200069,5,9/8/2024 0:00
304420,100005,200042,4,2/23/2026 0:00
304421,100140,200066,4,5/27/2025 0:00
304422,100259,200008,2,6/20/2024 0:00
304423,100025,200061,1,5/15/2024 0:00
304424,100124,200078,4,8/10/2025 0:00
304425,100143,200060,1,6/28/2024 0:00
304426,100057,200092,1,10/17/2025 0:00
304427,100022,200009,7,5/19/2024 0:00
304428,100001,200037,2,3/29/2026 0:00
304429,100251,200087,3,7/17/2025 0:00
304430,100278,200093,2,6/21/2025 0:00
304431,100239,200083,6,12/28/2024 0:00
304432,100296,200092,4,2/18/2025 0:00
304433,100129,200068,5,6/19/2024 0:00
304434,100258,200064,1,2/7/2024 0:00
304435,100106,200010,2,1/11/2025 0:00
304436,100153,200015,3,2/26/2025 0:00
304437,100196,200049,1,1/25/2024 0:00
304438,100162,200063,1,1/17/2024 0:00
304439,100111,200056,3,2/7/2026 0:00
304440,100076,200058,4,3/20/2026 0:00
304441,100072,200084,4,2/9/2025 0:00
304442,100126,200019,1,8/20/2024 0:00
304443,100225,200033,2,4/22/2025 0:00
304444,100239,200048,5,4/19/2025 0:00
304445,100067,200054,6,9/8/2024 0:00
304446,100075,200082,5,10/29/2024 0:00
304447,100192,200007,2,1/30/2025 0:00
304448,100222,200010,2,12/29/2024 0:00
304449,100263,200071,2,5/5/2025 0:00
304450,100035,200046,1,11/13/2024 0:00
304451,100260,200022,1,4/13/2024 0:00
304452,100075,200096,3,10/3/2024 0:00
304453,100031,200004,2,10/7/2025 0:00
304454,100267,200048,1,2/17/2025 0:00
304455,100172,200079,2,9/28/2025 0:00
304456,100168,200037,2,3/31/2026 0:00
304457,100265,200075,1,3/24/2025 0:00
304458,100250,200056,3,2/7/2024 0:00
304459,100281,200094,3,6/2/2025 0:00
